id,city,method,nClust,rep,cost
2,Bengaluru,KCenters,9,10,155640.28382858788
0,Bengaluru,IteratedWatershed,9,11,76007.72568146573
1,Bengaluru,KMeans,9,11,85016.82827515004
2,Bengaluru,KCenters,9,11,143788.3504478372
0,Bengaluru,IteratedWatershed,9,12,74323.91683141442
1,Bengaluru,KMeans,9,12,94697.59673265676
2,Bengaluru,KCenters,9,12,165668.54096762693
0,Bengaluru,IteratedWatershed,9,13,76894.65863860097
1,Bengaluru,KMeans,9,13,78749.76711352922
2,Bengaluru,KCenters,9,13,158750.20526810142
0,Bengaluru,IteratedWatershed,9,14,76854.67475066405
1,Bengaluru,KMeans,9,14,84798.93067663198
2,Bengaluru,KCenters,9,14,141986.732281295
0,Bengaluru,IteratedWatershed,9,15,77842.73906000043
1,Bengaluru,KMeans,9,15,97889.26304660318
2,Bengaluru,KCenters,9,15,275447.10925781314
0,Bengaluru,IteratedWatershed,9,16,76211.75886667022
1,Bengaluru,KMeans,9,16,80073.84448888018
2,Bengaluru,KCenters,9,16,134121.54119737024
0,Bengaluru,IteratedWatershed,9,17,76681.23971364908
1,Bengaluru,KMeans,9,17,81168.33497559953
2,Bengaluru,KCenters,9,17,168329.09862138267
0,Bengaluru,IteratedWatershed,9,18,77228.70230258719
1,Bengaluru,KMeans,9,18,83221.32511124112
2,Bengaluru,KCenters,9,18,297237.22122208204
0,Bengaluru,IteratedWatershed,9,19,77302.81245222413
1,Bengaluru,KMeans,9,19,85315.88913263901
2,Bengaluru,KCenters,9,19,134936.03500550735
0,Bengaluru,IteratedWatershed,12,0,67494.45073255486
1,Bengaluru,KMeans,12,0,78878.88218448967
2,Bengaluru,KCenters,12,0,148916.83710609988
0,Bengaluru,IteratedWatershed,12,1,69940.38973590013
1,Bengaluru,KMeans,12,1,74549.42685512122
2,Bengaluru,KCenters,12,1,173359.67777799367
0,Bengaluru,IteratedWatershed,12,2,64396.69430697012
1,Bengaluru,KMeans,12,2,80245.61324049611
2,Bengaluru,KCenters,12,2,144291.21102679425
0,Bengaluru,IteratedWatershed,12,3,62615.272211318515
1,Bengaluru,KMeans,12,3,81541.93901258237
2,Bengaluru,KCenters,12,3,133019.3118925263
0,Bengaluru,IteratedWatershed,12,4,67019.96327025026
1,Bengaluru,KMeans,12,4,78878.88218448967
2,Bengaluru,KCenters,12,4,127551.37218748569
0,Bengaluru,IteratedWatershed,12,5,67351.99417902544
1,Bengaluru,KMeans,12,5,80309.48467296876
2,Bengaluru,KCenters,12,5,194430.70474631508
0,Bengaluru,IteratedWatershed,12,6,65170.27690106885
1,Bengaluru,KMeans,12,6,74551.45049490352
2,Bengaluru,KCenters,12,6,232793.25528571729
0,Bengaluru,IteratedWatershed,12,7,65711.07083085313
1,Bengaluru,KMeans,12,7,74549.42685512122
2,Bengaluru,KCenters,12,7,145652.29460634853
0,Bengaluru,IteratedWatershed,12,8,65996.55261234239
1,Bengaluru,KMeans,12,8,82485.11607465082
2,Bengaluru,KCenters,12,8,217097.6989906507
0,Bengaluru,IteratedWatershed,12,9,68456.78709904516
1,Bengaluru,KMeans,12,9,80245.61324049611
2,Bengaluru,KCenters,12,9,131510.59669037018
0,Bengaluru,IteratedWatershed,12,10,63898.93200535255
1,Bengaluru,KMeans,12,10,79362.48683916227
2,Bengaluru,KCenters,12,10,131055.71864088599
0,Bengaluru,IteratedWatershed,12,11,64180.513321674356
1,Bengaluru,KMeans,12,11,79735.32296074173
2,Bengaluru,KCenters,12,11,227410.11475428738
0,Bengaluru,IteratedWatershed,12,12,64638.694580846306
1,Bengaluru,KMeans,12,12,79163.12532285265
2,Bengaluru,KCenters,12,12,139367.5069752115
0,Bengaluru,IteratedWatershed,12,13,67228.67872607254
1,Bengaluru,KMeans,12,13,81891.22325374953
2,Bengaluru,KCenters,12,13,180716.5536609289
0,Bengaluru,IteratedWatershed,12,14,65489.45130839456
1,Bengaluru,KMeans,12,14,82277.31854551552
2,Bengaluru,KCenters,12,14,200775.56052207784
0,Bengaluru,IteratedWatershed,12,15,63318.73628756395
1,Bengaluru,KMeans,12,15,78878.88218448967
2,Bengaluru,KCenters,12,15,134094.63835193226
0,Bengaluru,IteratedWatershed,12,16,64177.28353276632
1,Bengaluru,KMeans,12,16,79163.12532285265
2,Bengaluru,KCenters,12,16,142892.84750375367
0,Bengaluru,IteratedWatershed,12,17,64265.746455705084
1,Bengaluru,KMeans,12,17,78878.88218448967
2,Bengaluru,KCenters,12,17,187833.4239589758
0,Bengaluru,IteratedWatershed,12,18,64501.999803295985
1,Bengaluru,KMeans,12,18,78878.88218448967
2,Bengaluru,KCenters,12,18,172530.6914257378
0,Bengaluru,IteratedWatershed,12,19,66210.27656966085
1,Bengaluru,KMeans,12,19,78878.88218448967
2,Bengaluru,KCenters,12,19,168207.17928985073
0,Bengaluru,IteratedWatershed,15,0,57814.581006513996
1,Bengaluru,KMeans,15,0,70303.72888286169
2,Bengaluru,KCenters,15,0,172926.60410688294
0,Bengaluru,IteratedWatershed,15,1,56952.192025342934
1,Bengaluru,KMeans,15,1,67039.31939351653
2,Bengaluru,KCenters,15,1,130429.37196548343
0,Bengaluru,IteratedWatershed,15,2,57962.645041502765
1,Bengaluru,KMeans,15,2,71227.87103973272
2,Bengaluru,KCenters,15,2,189796.71436978783
0,Bengaluru,IteratedWatershed,15,3,59894.184942009866
1,Bengaluru,KMeans,15,3,67696.90290898964
2,Bengaluru,KCenters,15,3,133634.57847530043
0,Bengaluru,IteratedWatershed,15,4,57498.21482467654
1,Bengaluru,KMeans,15,4,66291.71277411154
2,Bengaluru,KCenters,15,4,126554.72218352326
0,Bengaluru,IteratedWatershed,15,5,54755.50102760598
1,Bengaluru,KMeans,15,5,67280.43054179219
2,Bengaluru,KCenters,15,5,150334.76022144017
0,Bengaluru,IteratedWatershed,15,6,58387.51285607175
1,Bengaluru,KMeans,15,6,67794.39459678874
2,Bengaluru,KCenters,15,6,159363.05658051168
0,Bengaluru,IteratedWatershed,15,7,57496.53769593507
1,Bengaluru,KMeans,15,7,66033.35040148585
2,Bengaluru,KCenters,15,7,248923.5700501142
0,Bengaluru,IteratedWatershed,15,8,59047.816315181415
1,Bengaluru,KMeans,15,8,65377.47247046465
2,Bengaluru,KCenters,15,8,131263.93637819518
0,Bengaluru,IteratedWatershed,15,9,56732.95081094146
1,Bengaluru,KMeans,15,9,66605.77660832998
2,Bengaluru,KCenters,15,9,173492.19872708718
0,Bengaluru,IteratedWatershed,15,10,58308.548316744076
1,Bengaluru,KMeans,15,10,68705.11174094303
2,Bengaluru,KCenters,15,10,188199.79468099886
0,Bengaluru,IteratedWatershed,15,11,57232.76896835242
1,Bengaluru,KMeans,15,11,63490.1218730322
2,Bengaluru,KCenters,15,11,122551.30171657473
0,Bengaluru,IteratedWatershed,15,12,57666.276829600734
1,Bengaluru,KMeans,15,12,67093.62925132876
2,Bengaluru,KCenters,15,12,123379.24563549597
0,Bengaluru,IteratedWatershed,15,13,57730.943101539895
1,Bengaluru,KMeans,15,13,70642.04070568386
2,Bengaluru,KCenters,15,13,189986.17024150048
0,Bengaluru,IteratedWatershed,15,14,56914.05493625916
1,Bengaluru,KMeans,15,14,70126.37594394806
2,Bengaluru,KCenters,15,14,211489.21403513494
0,Bengaluru,IteratedWatershed,15,15,56238.14771251164
1,Bengaluru,KMeans,15,15,66580.4995248473
2,Bengaluru,KCenters,15,15,134896.98862654212
0,Bengaluru,IteratedWatershed,15,16,57806.388412088796
1,Bengaluru,KMeans,15,16,72605.78058999545
2,Bengaluru,KCenters,15,16,151963.46531408848
0,Bengaluru,IteratedWatershed,15,17,56762.4530905419
1,Bengaluru,KMeans,15,17,71029.20486746909
2,Bengaluru,KCenters,15,17,145073.22958239305
0,Bengaluru,IteratedWatershed,15,18,57056.228002937954
1,Bengaluru,KMeans,15,18,63490.1218730322
2,Bengaluru,KCenters,15,18,144647.3655179541
0,Bengaluru,IteratedWatershed,15,19,57713.056860383855
1,Bengaluru,KMeans,15,19,66794.10269866372
2,Bengaluru,KCenters,15,19,188042.13547543559
0,Calcutta,IteratedWatershed,3,0,21827.4421282984
1,Calcutta,KMeans,3,0,24313.720542788433
2,Calcutta,KCenters,3,0,69466.38005472842
0,Calcutta,IteratedWatershed,3,1,22158.11266045673
1,Calcutta,KMeans,3,1,24313.720542788433
2,Calcutta,KCenters,3,1,52455.98526020408
0,Calcutta,IteratedWatershed,3,2,21750.671713006035
1,Calcutta,KMeans,3,2,24313.720542788433
2,Calcutta,KCenters,3,2,67778.03673695493
0,Calcutta,IteratedWatershed,3,3,21509.59698486625
1,Calcutta,KMeans,3,3,24313.720542788433
2,Calcutta,KCenters,3,3,64363.63684139397
0,Calcutta,IteratedWatershed,3,4,24463.24008231394
1,Calcutta,KMeans,3,4,24313.720542788433
2,Calcutta,KCenters,3,4,49939.196374974905
0,Calcutta,IteratedWatershed,3,5,22338.39844090439
1,Calcutta,KMeans,3,5,24313.720542788433
2,Calcutta,KCenters,3,5,50688.78914062239
0,Calcutta,IteratedWatershed,3,6,22272.633599762125
1,Calcutta,KMeans,3,6,24313.720542788433
2,Calcutta,KCenters,3,6,64225.76551542226
0,Calcutta,IteratedWatershed,3,7,21989.278770563407
1,Calcutta,KMeans,3,7,24313.720542788433
2,Calcutta,KCenters,3,7,58635.2401450679
0,Calcutta,IteratedWatershed,3,8,21300.193720367417
1,Calcutta,KMeans,3,8,24313.720542788433
2,Calcutta,KCenters,3,8,75477.1033802515
0,Calcutta,IteratedWatershed,3,9,21538.233121255696
1,Calcutta,KMeans,3,9,22558.49374183507
2,Calcutta,KCenters,3,9,63796.868322966766
0,Calcutta,IteratedWatershed,3,10,21771.58352608412
1,Calcutta,KMeans,3,10,24313.720542788433
2,Calcutta,KCenters,3,10,71832.89314900071
0,Calcutta,IteratedWatershed,3,11,21538.233121255696
1,Calcutta,KMeans,3,11,24313.720542788433
2,Calcutta,KCenters,3,11,46858.64442750353
0,Calcutta,IteratedWatershed,3,12,22158.11266045673
1,Calcutta,KMeans,3,12,24313.720542788433
2,Calcutta,KCenters,3,12,69534.57557030409
0,Calcutta,IteratedWatershed,3,13,21771.58352608412
1,Calcutta,KMeans,3,13,22532.266683134294
2,Calcutta,KCenters,3,13,57982.07682275396
0,Calcutta,IteratedWatershed,3,14,23686.5608438047
1,Calcutta,KMeans,3,14,24313.720542788433
2,Calcutta,KCenters,3,14,40004.7459274216
0,Calcutta,IteratedWatershed,3,15,22258.4596077327
1,Calcutta,KMeans,3,15,24313.720542788433
2,Calcutta,KCenters,3,15,44579.11225334581
0,Calcutta,IteratedWatershed,3,16,21767.870426993275
1,Calcutta,KMeans,3,16,24313.720542788433
2,Calcutta,KCenters,3,16,45601.016925878015
0,Calcutta,IteratedWatershed,3,17,22097.796759329245
1,Calcutta,KMeans,3,17,24313.720542788433
2,Calcutta,KCenters,3,17,53755.092327397586
0,Calcutta,IteratedWatershed,3,18,21292.90971872563
1,Calcutta,KMeans,3,18,24313.720542788433
2,Calcutta,KCenters,3,18,80745.44236378802
0,Calcutta,IteratedWatershed,3,19,22191.300154278095
1,Calcutta,KMeans,3,19,24313.720542788433
2,Calcutta,KCenters,3,19,44468.628342574826
0,Calcutta,IteratedWatershed,6,0,15395.360848209593
1,Calcutta,KMeans,6,0,16494.132835857286
2,Calcutta,KCenters,6,0,55343.18337002786
0,Calcutta,IteratedWatershed,6,1,15926.199354683811
1,Calcutta,KMeans,6,1,16022.765732437932
2,Calcutta,KCenters,6,1,53983.514079055385
0,Calcutta,IteratedWatershed,6,2,15387.172182692348
1,Calcutta,KMeans,6,2,15827.479436894093
2,Calcutta,KCenters,6,2,50394.49974433938
0,Calcutta,IteratedWatershed,6,3,15060.59542140728
1,Calcutta,KMeans,6,3,16990.20094802905
2,Calcutta,KCenters,6,3,71430.57861681568
0,Calcutta,IteratedWatershed,6,4,15060.59542140728
1,Calcutta,KMeans,6,4,16022.765732437932
2,Calcutta,KCenters,6,4,42149.33911674631
0,Calcutta,IteratedWatershed,6,5,15693.209598124384
1,Calcutta,KMeans,6,5,15948.17310888314
2,Calcutta,KCenters,6,5,46236.95975009826
0,Calcutta,IteratedWatershed,6,6,15582.523348474737
1,Calcutta,KMeans,6,6,16990.20094802905
2,Calcutta,KCenters,6,6,67843.62934074756
0,Calcutta,IteratedWatershed,6,7,15235.326474388792
1,Calcutta,KMeans,6,7,16990.20094802905
2,Calcutta,KCenters,6,7,61706.85547501442
0,Calcutta,IteratedWatershed,6,8,15672.493590082591
1,Calcutta,KMeans,6,8,15827.479436894093
2,Calcutta,KCenters,6,8,51856.13801274885
0,Calcutta,IteratedWatershed,6,9,15557.576272919097
1,Calcutta,KMeans,6,9,15948.17310888314
2,Calcutta,KCenters,6,9,72906.9199281646
0,Calcutta,IteratedWatershed,6,10,15067.651340763927
1,Calcutta,KMeans,6,10,18794.773322639125
2,Calcutta,KCenters,6,10,55942.02410714021
0,Calcutta,IteratedWatershed,6,11,15482.326049684332
1,Calcutta,KMeans,6,11,18794.773322639125
2,Calcutta,KCenters,6,11,39098.163066639034
0,Calcutta,IteratedWatershed,6,12,15122.794758400953
1,Calcutta,KMeans,6,12,16022.765732437932
2,Calcutta,KCenters,6,12,49620.62620014145
0,Calcutta,IteratedWatershed,6,13,15331.98597699577
1,Calcutta,KMeans,6,13,16022.765732437932
2,Calcutta,KCenters,6,13,69641.02628655743
0,Calcutta,IteratedWatershed,6,14,15280.269595765636
1,Calcutta,KMeans,6,14,15752.886813339297
2,Calcutta,KCenters,6,14,62198.15729533237
0,Calcutta,IteratedWatershed,6,15,15192.80596527375
1,Calcutta,KMeans,6,15,18794.773322639125
2,Calcutta,KCenters,6,15,53538.952798384
0,Calcutta,IteratedWatershed,6,16,15712.919164569987
1,Calcutta,KMeans,6,16,15948.17310888314
2,Calcutta,KCenters,6,16,89046.84117507814
0,Calcutta,IteratedWatershed,6,17,15309.872377261696
1,Calcutta,KMeans,6,17,18794.773322639125
2,Calcutta,KCenters,6,17,51339.81273227933
0,Calcutta,IteratedWatershed,6,18,15620.448690586456
1,Calcutta,KMeans,6,18,17024.32920934234
2,Calcutta,KCenters,6,18,61830.37227237284
0,Calcutta,IteratedWatershed,6,19,15707.345110000539
1,Calcutta,KMeans,6,19,15827.479436894093
2,Calcutta,KCenters,6,19,57012.08502228907
0,Calcutta,IteratedWatershed,9,0,13600.05729911045
1,Calcutta,KMeans,9,0,14729.64269837015
2,Calcutta,KCenters,9,0,61470.72620895906
0,Calcutta,IteratedWatershed,9,1,13362.86748816574
1,Calcutta,KMeans,9,1,15918.533395979877
2,Calcutta,KCenters,9,1,44641.345424187726
0,Calcutta,IteratedWatershed,9,2,13602.579091462918
1,Calcutta,KMeans,9,2,14382.851431028585
2,Calcutta,KCenters,9,2,51076.54746430821
0,Calcutta,IteratedWatershed,9,3,13784.555183230055
1,Calcutta,KMeans,9,3,14292.797848956994
2,Calcutta,KCenters,9,3,50108.407321431
0,Calcutta,IteratedWatershed,9,4,12481.051089039101
1,Calcutta,KMeans,9,4,14729.64269837015
2,Calcutta,KCenters,9,4,85141.32663123972
0,Calcutta,IteratedWatershed,9,5,12936.572126669751
1,Calcutta,KMeans,9,5,15892.032559747358
2,Calcutta,KCenters,9,5,41866.80757058553
0,Calcutta,IteratedWatershed,9,6,13929.39146603825
1,Calcutta,KMeans,9,6,14729.64269837015
2,Calcutta,KCenters,9,6,56176.50303804861
0,Calcutta,IteratedWatershed,9,7,13489.47538786546
1,Calcutta,KMeans,9,7,14382.851431028585
2,Calcutta,KCenters,9,7,42730.7710764062
0,Calcutta,IteratedWatershed,9,8,13232.25126703567
1,Calcutta,KMeans,9,8,14361.830763885277
2,Calcutta,KCenters,9,8,39250.51296879529
0,Calcutta,IteratedWatershed,9,9,12967.136493895274
1,Calcutta,KMeans,9,9,14382.851431028585
2,Calcutta,KCenters,9,9,37887.343262102426
0,Calcutta,IteratedWatershed,9,10,13526.016986321245
1,Calcutta,KMeans,9,10,14729.64269837015
2,Calcutta,KCenters,9,10,42869.08161209217
0,Calcutta,IteratedWatershed,9,11,13792.616536123234
1,Calcutta,KMeans,9,11,14729.64269837015
2,Calcutta,KCenters,9,11,46118.852909091685
0,Calcutta,IteratedWatershed,9,12,14596.099643592985
1,Calcutta,KMeans,9,12,14729.64269837015
2,Calcutta,KCenters,9,12,61778.38647644271
0,Calcutta,IteratedWatershed,9,13,13411.258516952963
1,Calcutta,KMeans,9,13,14738.93125741522
2,Calcutta,KCenters,9,13,44179.47000588906
0,Calcutta,IteratedWatershed,9,14,13233.438797736391
1,Calcutta,KMeans,9,14,14382.851431028585
2,Calcutta,KCenters,9,14,48255.871292794174
0,Calcutta,IteratedWatershed,9,15,13244.41735883526
1,Calcutta,KMeans,9,15,14738.93125741522
2,Calcutta,KCenters,9,15,51073.5883992069
0,Calcutta,IteratedWatershed,9,16,13627.05446550298
1,Calcutta,KMeans,9,16,14361.830763885277
2,Calcutta,KCenters,9,16,50906.881155296236
0,Calcutta,IteratedWatershed,9,17,13326.680705447136
1,Calcutta,KMeans,9,17,14729.64269837015
2,Calcutta,KCenters,9,17,39673.528937324634
0,Calcutta,IteratedWatershed,9,18,13357.440828387153
1,Calcutta,KMeans,9,18,14738.93125741522
2,Calcutta,KCenters,9,18,61370.64057277568
0,Calcutta,IteratedWatershed,9,19,12795.06881907594
1,Calcutta,KMeans,9,19,14729.64269837015
2,Calcutta,KCenters,9,19,62680.15147928471
0,Calcutta,IteratedWatershed,12,0,11305.730954428165
1,Calcutta,KMeans,12,0,14175.246771065555
2,Calcutta,KCenters,12,0,40023.913061493215
0,Calcutta,IteratedWatershed,12,1,11033.536800665615
1,Calcutta,KMeans,12,1,13952.937140979067
2,Calcutta,KCenters,12,1,46555.24746542431
0,Calcutta,IteratedWatershed,12,2,11164.039755910295
1,Calcutta,KMeans,12,2,14215.944211486778
2,Calcutta,KCenters,12,2,87919.35087545928
0,Calcutta,IteratedWatershed,12,3,11659.830144900752
1,Calcutta,KMeans,12,3,12512.140669936036
2,Calcutta,KCenters,12,3,37938.903879686644
0,Calcutta,IteratedWatershed,12,4,11543.89579926406
1,Calcutta,KMeans,12,4,12413.93009488915
2,Calcutta,KCenters,12,4,50125.59218791546
0,Calcutta,IteratedWatershed,12,5,11824.665256895623
1,Calcutta,KMeans,12,5,12573.56380137112
2,Calcutta,KCenters,12,5,47093.58720147312
0,Calcutta,IteratedWatershed,12,6,11165.358029031091
1,Calcutta,KMeans,12,6,14226.781489267269
2,Calcutta,KCenters,12,6,57196.17761930255
0,Calcutta,IteratedWatershed,12,7,11501.264492195072
1,Calcutta,KMeans,12,7,12413.93009488915
2,Calcutta,KCenters,12,7,57000.94551901892
0,Calcutta,IteratedWatershed,12,8,11148.262758823399
1,Calcutta,KMeans,12,8,12421.324105764279
2,Calcutta,KCenters,12,8,40890.11207886757
0,Calcutta,IteratedWatershed,12,9,12370.166614163296
1,Calcutta,KMeans,12,9,12306.888071857276
2,Calcutta,KCenters,12,9,47317.28890811046
0,Calcutta,IteratedWatershed,12,10,11418.925672245818
1,Calcutta,KMeans,12,10,13952.937140979067
2,Calcutta,KCenters,12,10,59995.15992510477
0,Calcutta,IteratedWatershed,12,11,11889.623954890047
1,Calcutta,KMeans,12,11,12512.140669936036
2,Calcutta,KCenters,12,11,54854.481772173145
0,Calcutta,IteratedWatershed,12,12,11223.102245558843
1,Calcutta,KMeans,12,12,13139.792752235557
2,Calcutta,KCenters,12,12,65794.7598812101
0,Calcutta,IteratedWatershed,12,13,11486.500586891147
1,Calcutta,KMeans,12,13,14279.854322152773
2,Calcutta,KCenters,12,13,38636.11975055335
0,Calcutta,IteratedWatershed,12,14,11527.561315676423
1,Calcutta,KMeans,12,14,14165.602568225
2,Calcutta,KCenters,12,14,43779.73563848113
0,Calcutta,IteratedWatershed,12,15,12366.717504163464
1,Calcutta,KMeans,12,15,13581.67055239166
2,Calcutta,KCenters,12,15,42383.63179312785
0,Calcutta,IteratedWatershed,12,16,11479.496750259219
1,Calcutta,KMeans,12,16,12880.115741496584
2,Calcutta,KCenters,12,16,55068.77925653183
0,Calcutta,IteratedWatershed,12,17,11595.845546933728
1,Calcutta,KMeans,12,17,14217.492029965098
2,Calcutta,KCenters,12,17,39397.50288120968
0,Calcutta,IteratedWatershed,12,18,11334.075032907705
1,Calcutta,KMeans,12,18,13731.301455717905
2,Calcutta,KCenters,12,18,53967.878126724754
0,Calcutta,IteratedWatershed,12,19,11789.451691676451
1,Calcutta,KMeans,12,19,13634.743385277165
2,Calcutta,KCenters,12,19,59236.855749869486
0,Calcutta,IteratedWatershed,15,0,10424.266137814093
1,Calcutta,KMeans,15,0,11289.182031306027
2,Calcutta,KCenters,15,0,65464.582159348305
0,Calcutta,IteratedWatershed,15,1,10155.139464279493
1,Calcutta,KMeans,15,1,13492.035855963666
2,Calcutta,KCenters,15,1,45668.66679723078
0,Calcutta,IteratedWatershed,15,2,10176.882896220506
1,Calcutta,KMeans,15,2,13430.658648992981
2,Calcutta,KCenters,15,2,47099.1198635051
0,Calcutta,IteratedWatershed,15,3,10543.438808008743
1,Calcutta,KMeans,15,3,12591.753283421524
2,Calcutta,KCenters,15,3,43760.010566628625
0,Calcutta,IteratedWatershed,15,4,10466.668173038383
1,Calcutta,KMeans,15,4,11776.4455471434
2,Calcutta,KCenters,15,4,65569.82216485539
0,Calcutta,IteratedWatershed,15,5,10603.788871851262
1,Calcutta,KMeans,15,5,12929.0185723974
2,Calcutta,KCenters,15,5,60341.27016620108
0,Calcutta,IteratedWatershed,15,6,10238.318930750629
1,Calcutta,KMeans,15,6,11684.623636890221
2,Calcutta,KCenters,15,6,54030.220944148496
0,Calcutta,IteratedWatershed,15,7,10245.45113283377
1,Calcutta,KMeans,15,7,11943.850093233588
2,Calcutta,KCenters,15,7,39006.935794655255
0,Calcutta,IteratedWatershed,15,8,10247.760345368511
1,Calcutta,KMeans,15,8,12134.7238279986
2,Calcutta,KCenters,15,8,35903.808454649916
0,Calcutta,IteratedWatershed,15,9,10341.242247147213
1,Calcutta,KMeans,15,9,10709.77969976996
2,Calcutta,KCenters,15,9,65387.81245363896
0,Calcutta,IteratedWatershed,15,10,10184.164563838138
1,Calcutta,KMeans,15,10,12886.728554446523
2,Calcutta,KCenters,15,10,41943.4034228386
0,Calcutta,IteratedWatershed,15,11,10503.858757737697
1,Calcutta,KMeans,15,11,12360.001473707634
2,Calcutta,KCenters,15,11,42170.739094964716
0,Calcutta,IteratedWatershed,15,12,10612.089182975402
1,Calcutta,KMeans,15,12,13430.658648992981
2,Calcutta,KCenters,15,12,43996.50433926576
0,Calcutta,IteratedWatershed,15,13,10491.552038203597
1,Calcutta,KMeans,15,13,14265.210259778305
2,Calcutta,KCenters,15,13,50954.589512653365
0,Calcutta,IteratedWatershed,15,14,10290.63433272096
1,Calcutta,KMeans,15,14,12767.85794115207
2,Calcutta,KCenters,15,14,33546.715423247195
0,Calcutta,IteratedWatershed,15,15,9875.179133831462
1,Calcutta,KMeans,15,15,13430.658648992981
2,Calcutta,KCenters,15,15,32125.651498749612
0,Calcutta,IteratedWatershed,15,16,10054.306186493126
1,Calcutta,KMeans,15,16,12457.755319336411
2,Calcutta,KCenters,15,16,37238.60746812667
0,Calcutta,IteratedWatershed,15,17,10143.90677942574
1,Calcutta,KMeans,15,17,12535.388389431253
2,Calcutta,KCenters,15,17,55437.768289811334
0,Calcutta,IteratedWatershed,15,18,10374.768439807669
1,Calcutta,KMeans,15,18,11822.795760194067
2,Calcutta,KCenters,15,18,45402.147120486756
0,Calcutta,IteratedWatershed,15,19,9973.834104401689
1,Calcutta,KMeans,15,19,12223.924951750263
2,Calcutta,KCenters,15,19,36931.11350165405
0,Delhi,IteratedWatershed,3,0,58807.17783330702
1,Delhi,KMeans,3,0,66272.17402566377
2,Delhi,KCenters,3,0,139549.36511861562
0,Delhi,IteratedWatershed,3,1,59766.34384261338
1,Delhi,KMeans,3,1,66272.17402566377
2,Delhi,KCenters,3,1,127014.05183787631
0,Delhi,IteratedWatershed,3,2,60064.80020148511
1,Delhi,KMeans,3,2,66272.17402566377
2,Delhi,KCenters,3,2,106734.5537066011
0,Delhi,IteratedWatershed,3,3,61066.60566116098
1,Delhi,KMeans,3,3,66272.17402566377
2,Delhi,KCenters,3,3,96515.59909779904
0,Delhi,IteratedWatershed,3,4,61128.91193528916
1,Delhi,KMeans,3,4,66272.17402566377
2,Delhi,KCenters,3,4,131476.4445588274
0,Delhi,IteratedWatershed,3,5,61128.91193528916
1,Delhi,KMeans,3,5,66272.17402566377
2,Delhi,KCenters,3,5,83876.40515110287
0,Delhi,IteratedWatershed,3,6,59936.16359498396
1,Delhi,KMeans,3,6,66272.17402566377
2,Delhi,KCenters,3,6,90834.72723966811
0,Delhi,IteratedWatershed,3,7,61128.91193528916
1,Delhi,KMeans,3,7,66272.17402566377
2,Delhi,KCenters,3,7,135520.41394658867
0,Delhi,IteratedWatershed,3,8,60381.40632394201
1,Delhi,KMeans,3,8,66272.17402566377
2,Delhi,KCenters,3,8,135524.24760710725
0,Delhi,IteratedWatershed,3,9,59557.95849946207
1,Delhi,KMeans,3,9,66272.17402566377
2,Delhi,KCenters,3,9,100154.07792626061
0,Delhi,IteratedWatershed,3,10,60497.46489111853
1,Delhi,KMeans,3,10,66272.17402566377
2,Delhi,KCenters,3,10,96200.80406703248
0,Delhi,IteratedWatershed,3,11,61124.26451160443
1,Delhi,KMeans,3,11,66272.17402566377
2,Delhi,KCenters,3,11,91460.44207680432
0,Delhi,IteratedWatershed,3,12,59766.34384261338
1,Delhi,KMeans,3,12,66272.17402566377
2,Delhi,KCenters,3,12,118283.617072362
0,Delhi,IteratedWatershed,3,13,59698.47022453207
1,Delhi,KMeans,3,13,66272.17402566377
2,Delhi,KCenters,3,13,132033.9173979521
0,Delhi,IteratedWatershed,3,14,61128.91193528916
1,Delhi,KMeans,3,14,66272.17402566377
2,Delhi,KCenters,3,14,167936.14959422706
0,Delhi,IteratedWatershed,3,15,61060.8113511792
1,Delhi,KMeans,3,15,66272.17402566377
2,Delhi,KCenters,3,15,94811.72857943164
0,Delhi,IteratedWatershed,3,16,59574.39482447924
1,Delhi,KMeans,3,16,66272.17402566377
2,Delhi,KCenters,3,16,134551.39767914405
0,Delhi,IteratedWatershed,3,17,60381.40632394201
1,Delhi,KMeans,3,17,66272.17402566377
2,Delhi,KCenters,3,17,136070.19244803162
0,Delhi,IteratedWatershed,3,18,61060.8113511792
1,Delhi,KMeans,3,18,66272.17402566377
2,Delhi,KCenters,3,18,95636.02558329301
0,Delhi,IteratedWatershed,3,19,61128.91193528916
1,Delhi,KMeans,3,19,66272.17402566377
2,Delhi,KCenters,3,19,115989.47372429466
0,Delhi,IteratedWatershed,6,0,43774.976096913706
1,Delhi,KMeans,6,0,52428.475039260666
2,Delhi,KCenters,6,0,101074.0072462618
0,Delhi,IteratedWatershed,6,1,42960.41715276311
1,Delhi,KMeans,6,1,52482.70030963969
2,Delhi,KCenters,6,1,95083.60540037155
0,Delhi,IteratedWatershed,6,2,45528.51032667643
1,Delhi,KMeans,6,2,51956.60939428042
2,Delhi,KCenters,6,2,81312.61198149012
0,Delhi,IteratedWatershed,6,3,41037.436190122935
1,Delhi,KMeans,6,3,52482.70030963969
2,Delhi,KCenters,6,3,123234.14443820724
0,Delhi,IteratedWatershed,6,4,42072.67992932631
1,Delhi,KMeans,6,4,51283.760716990306
2,Delhi,KCenters,6,4,85882.75402800854
0,Delhi,IteratedWatershed,6,5,42365.9478573537
1,Delhi,KMeans,6,5,54204.64598388837
2,Delhi,KCenters,6,5,99461.42267998579
0,Delhi,IteratedWatershed,6,6,43337.722297446184
1,Delhi,KMeans,6,6,52482.70030963969
