id,method,img_name,parameters,AMI,ARI,F,accuracy,time
1503,IteratedWatershed,dscn6805,nCluster=2repeat=18,0.07014360758459418,0.09685853796413227,0.6930939624036329,0.6892,19.726694583892822
1504,IteratedWatershed,dscn6805,nCluster=2repeat=19,0.3295690308735154,0.37322399450856375,0.7548635869124605,0.8128740740740741,6.894769668579102
1505,SpectralClustering,dscn6805,nCluster=2beta=1.0,0.14728339131591217,0.12298348325712834,0.3743393224162677,0.7597925925925926,3.0611112117767334
1506,SpectralClustering,dscn6805,nCluster=2beta=2.0,0.15858562541107837,0.15026299078519278,0.3993507579510055,0.7774222222222222,3.2812018394470215
1507,SpectralClustering,dscn6805,nCluster=2beta=3.0,0.13283818605679232,0.08528673641792965,0.49795865140230305,0.7281481481481481,2.888124704360962
1508,SpectralClustering,dscn6805,nCluster=2beta=5.0,0.0007023832051808727,0.0007336334766963115,0.6975376535766228,0.6338962962962963,2.6303319931030273
1509,IsoFull,dscn6805,beta=1.0,0.0993155261015744,0.1731427258510441,0.6373908063134075,0.7143259259259259,0.9545109272003174
1510,IsoFull,dscn6805,beta=2.0,0.12044529721594287,0.11462192846740699,0.5766226307209106,0.67,0.9544715881347656
1511,IsoFull,dscn6805,beta=3.0,0.13373853384053816,0.19925015885266648,0.6925165610267476,0.7371111111111112,0.9545383453369141
1512,IsoFull,dscn6805,beta=5.0,0.0011204821465615256,0.0010800001194949224,0.6975272745386603,0.6341333333333333,0.9551267623901367
1513,IsoRecursive,dscn6805,beta=1.0,0.14313791379583501,0.17021381392225482,0.5035847279431923,0.7529185185185185,2.520587921142578
1514,IsoRecursive,dscn6805,beta=2.0,0.09183027127875446,-0.017472918686366225,0.6093993388435867,0.6436,1.5947718620300293
1515,IsoRecursive,dscn6805,beta=3.0,0.1246825129608581,0.12577628360794763,0.580656705080361,0.6778518518518518,2.2594451904296875
1516,IsoRecursive,dscn6805,beta=5.0,0.137433332690894,0.18175023797172554,0.7043752380227264,0.7321925925925926,3.1977698802948
1517,KMeans,dscn6805,nClust=2,0.042207042248606025,0.07353458803288576,0.5606540829574834,0.6375703703703703,0.4560422897338867
1518,IteratedWatershed,dscn2154,nCluster=2repeat=0,0.025147761900893847,-0.05730142376970747,0.7858650614225955,0.8281185185185185,8.175172805786133
1519,IteratedWatershed,dscn2154,nCluster=2repeat=1,0.06972320713435923,0.12360062635795022,0.6318623388047795,0.8281185185185185,12.318341970443726
1520,IteratedWatershed,dscn2154,nCluster=2repeat=2,0.06898150947437431,0.1240429211040993,0.6327152556096982,0.8281185185185185,17.44914960861206
1521,IteratedWatershed,dscn2154,nCluster=2repeat=3,0.15286711608344478,0.2645473729342178,0.8585596803066681,0.8658222222222223,9.211341619491577
1522,IteratedWatershed,dscn2154,nCluster=2repeat=4,0.02978750684130111,0.01812517536844967,0.590232028012248,0.8281185185185185,17.648409128189087
1523,IteratedWatershed,dscn2154,nCluster=2repeat=5,0.01624837659548763,-0.035224138007461006,0.6490047110741316,0.8281185185185185,3.103045701980591
1524,IteratedWatershed,dscn2154,nCluster=2repeat=6,0.06875966503531777,0.12406714916102217,0.6328789951570789,0.8281185185185185,13.423340082168579
1525,IteratedWatershed,dscn2154,nCluster=2repeat=7,0.06875966503531777,0.12406714916102217,0.6328789951570789,0.8281185185185185,12.285315990447998
1526,IteratedWatershed,dscn2154,nCluster=2repeat=8,0.01260045648416338,-0.006054386850689804,0.5938156345874037,0.8281185185185185,16.256885051727295
1527,IteratedWatershed,dscn2154,nCluster=2repeat=9,0.08461919577047344,0.15171095601574155,0.6475263058301902,0.8281185185185185,20.50488257408142
1528,IteratedWatershed,dscn2154,nCluster=2repeat=10,0.06227748352853099,0.10274827337865888,0.6183824392397289,0.8281185185185185,10.2120680809021
1529,IteratedWatershed,dscn2154,nCluster=2repeat=11,0.08461919577047344,0.15171095601574155,0.6475263058301902,0.8281185185185185,20.522688388824463
1530,IteratedWatershed,dscn2154,nCluster=2repeat=12,0.15752395255342083,0.3060308178824516,0.8396901990182405,0.8545481481481482,8.189446687698364
1531,IteratedWatershed,dscn2154,nCluster=2repeat=13,0.15324883242014892,0.2651237718653795,0.8586247244984863,0.8659111111111111,5.137537002563477
1532,IteratedWatershed,dscn2154,nCluster=2repeat=14,0.0345651650927323,-0.07156935592098901,0.7687061285051636,0.8281185185185185,4.071131229400635
1533,IteratedWatershed,dscn2154,nCluster=2repeat=15,0.02978750684130111,0.01812517536844967,0.590232028012248,0.8281185185185185,17.439189434051514
1534,IteratedWatershed,dscn2154,nCluster=2repeat=16,0.049088618107193595,0.12322431908631606,0.6543398900124033,0.8281185185185185,10.301100254058838
1535,IteratedWatershed,dscn2154,nCluster=2repeat=17,0.15286711608344478,0.2645473729342178,0.8585596803066681,0.8658222222222223,8.161417722702026
1536,IteratedWatershed,dscn2154,nCluster=2repeat=18,0.02978750684130111,0.01812517536844967,0.590232028012248,0.8281185185185185,20.38649034500122
1537,IteratedWatershed,dscn2154,nCluster=2repeat=19,0.02991240467137339,0.018429813411614503,0.590264724431065,0.8281185185185185,20.440395832061768
1538,SpectralClustering,dscn2154,nCluster=2beta=1.0,0.13342611882954625,0.07477388139312223,0.32295863271330877,0.850474074074074,3.2611680030822754
1539,SpectralClustering,dscn2154,nCluster=2beta=2.0,0.15419266480394897,0.11397812646000637,0.36181055738550316,0.9141481481481482,3.1984622478485107
1540,SpectralClustering,dscn2154,nCluster=2beta=3.0,0.08087726913487191,0.05023819984141048,0.3736289222288861,0.8364296296296296,3.7361197471618652
1541,SpectralClustering,dscn2154,nCluster=2beta=5.0,0.06975492792944604,0.027641962602090037,0.5932668852596957,0.8282518518518519,2.617795705795288
1542,IsoFull,dscn2154,beta=1.0,0.0029501033413079493,0.0036957724090103663,0.5890443966251349,0.8281185185185185,0.9225156307220459
1543,IsoFull,dscn2154,beta=2.0,0.012349415063041998,0.013034506473609014,0.5885976538973451,0.8281185185185185,0.9211289882659912
1544,IsoFull,dscn2154,beta=3.0,0.051306866063863574,0.021477205543716613,0.5909868959369864,0.8281185185185185,0.9224083423614502
1545,IsoFull,dscn2154,beta=5.0,0.002157222498017071,0.0050469258690921176,0.8343471975822775,0.8287111111111111,0.9231052398681641
1546,IsoRecursive,dscn2154,beta=1.0,0.07510427743832591,0.055521517555471675,0.42080696520617367,0.8281185185185185,2.5780141353607178
1547,IsoRecursive,dscn2154,beta=2.0,0.16569391728665442,0.0804003387182993,0.7005241099609335,0.8729629629629629,1.7309129238128662
1548,IsoRecursive,dscn2154,beta=3.0,0.06328645243193506,-0.09611787110955464,0.7227125585152817,0.8281185185185185,1.4656498432159424
1549,IsoRecursive,dscn2154,beta=5.0,0.07605076248330654,-0.009584002907749698,0.5991341458803988,0.8281185185185185,3.2476658821105957
1550,KMeans,dscn2154,nClust=2,0.002617050250543171,0.00034430758079022247,0.5887508161732974,0.8281185185185185,0.565500020980835
1551,IteratedWatershed,culzeancastle,nCluster=2repeat=0,0.3241143064461744,0.4793538158296858,0.8229404404760614,0.8634962962962963,7.926865816116333
1552,IteratedWatershed,culzeancastle,nCluster=2repeat=1,0.02893921464859825,-0.033980971292728375,0.7159010182773571,0.7276,2.9154086112976074
1553,IteratedWatershed,culzeancastle,nCluster=2repeat=2,0.3130215167621043,0.4648156478702226,0.8198230438748051,0.8595851851851852,13.71824598312378
1554,IteratedWatershed,culzeancastle,nCluster=2repeat=3,0.3112749064161975,0.4642888930906296,0.7854999679130193,0.8484,6.84724497795105
1555,IteratedWatershed,culzeancastle,nCluster=2repeat=4,0.27289649016367395,0.42994822650669473,0.8063215876966613,0.8478370370370371,9.73517632484436
1556,IteratedWatershed,culzeancastle,nCluster=2repeat=5,0.27289649016367395,0.42994822650669473,0.8063215876966613,0.8478370370370371,11.670976161956787
1557,IteratedWatershed,culzeancastle,nCluster=2repeat=6,0.27289649016367395,0.42994822650669473,0.8063215876966613,0.8478370370370371,10.866814374923706
1558,IteratedWatershed,culzeancastle,nCluster=2repeat=7,0.3130215167621043,0.4648156478702226,0.8198230438748051,0.8595851851851852,9.640484094619751
1559,IteratedWatershed,culzeancastle,nCluster=2repeat=8,0.27191745730115746,0.4376991717923823,0.8005554846538756,0.8473925925925926,5.855801343917847
1560,IteratedWatershed,culzeancastle,nCluster=2repeat=9,0.3131818029310685,0.46537355571259303,0.8198517999863492,0.8597037037037037,11.777527809143066
1561,IteratedWatershed,culzeancastle,nCluster=2repeat=10,0.24484777498364246,0.3641020339392272,0.8009471124647396,0.832562962962963,19.505557537078857
1562,IteratedWatershed,culzeancastle,nCluster=2repeat=11,0.3130677311467258,0.4684210905239038,0.8195985517530456,0.8602074074074074,3.903522491455078
1563,IteratedWatershed,culzeancastle,nCluster=2repeat=12,0.31127490641619754,0.4642888930906296,0.7854999679130193,0.8484,9.739271640777588
1564,IteratedWatershed,culzeancastle,nCluster=2repeat=13,0.21647955843419867,0.3747692860111195,0.7800823040401039,0.8265777777777777,19.527581930160522
1565,IteratedWatershed,culzeancastle,nCluster=2repeat=14,0.27289649016367395,0.42994822650669473,0.8063215876966613,0.8478370370370371,13.664994239807129
1566,IteratedWatershed,culzeancastle,nCluster=2repeat=15,0.2650312129274429,0.3852408200777347,0.8060271094751202,0.8388296296296296,19.440666913986206
1567,IteratedWatershed,culzeancastle,nCluster=2repeat=16,0.0001790415121253778,0.0011370437388798296,0.7516605515841868,0.7276,2.9119670391082764
1568,IteratedWatershed,culzeancastle,nCluster=2repeat=17,0.3112749064161975,0.4642888930906296,0.7854999679130193,0.8484,6.783817291259766
1569,IteratedWatershed,culzeancastle,nCluster=2repeat=18,0.29902007372340034,0.4549210634496027,0.8152190211933517,0.8560148148148148,5.851738929748535
1570,IteratedWatershed,culzeancastle,nCluster=2repeat=19,0.2462119296329192,0.3636967795678972,0.8012089634061399,0.8325925925925926,19.448113918304443
1571,SpectralClustering,culzeancastle,nCluster=2beta=1.0,0.17008474052530123,0.13289266892188129,0.373098900398151,0.8476888888888889,3.2066805362701416
1572,SpectralClustering,culzeancastle,nCluster=2beta=2.0,0.1893233616280303,0.17312030605679354,0.44411349355518437,0.8504592592592592,2.5904877185821533
1573,SpectralClustering,culzeancastle,nCluster=2beta=3.0,0.18325064399978347,0.19943342453564056,0.5494583199609716,0.8094222222222223,2.754507541656494
1574,SpectralClustering,culzeancastle,nCluster=2beta=5.0,0.0005853901864006561,0.00018037181928568698,0.752437429417029,0.727762962962963,2.343305826187134
1575,IsoFull,culzeancastle,beta=1.0,0.06322387267363348,0.06860487735707622,0.5780216491552239,0.7276,0.9513368606567383
1576,IsoFull,culzeancastle,beta=2.0,0.20369941134647215,0.11831658817064153,0.6027858944350324,0.7276,0.9521653652191162
1577,IsoFull,culzeancastle,beta=3.0,0.0007464430795274767,0.0018249996410707756,0.752819615861843,0.7280444444444445,0.9529547691345215
1578,IsoFull,culzeancastle,beta=5.0,7.974914498264179e-05,0.000631008629942359,0.7525071574297177,0.7276,0.9522647857666016
1579,IsoRecursive,culzeancastle,beta=1.0,0.09879421871878577,0.12439637966910312,0.4700026468582009,0.7804740740740741,2.5506234169006348
1580,IsoRecursive,culzeancastle,beta=2.0,0.3031488559396154,0.36617641702180653,0.6539618068090484,0.8781481481481481,2.4120171070098877
1581,IsoRecursive,culzeancastle,beta=3.0,0.16275723059311045,0.049736776380055026,0.5835502968234184,0.7276,2.6331357955932617
1582,IsoRecursive,culzeancastle,beta=5.0,0.561356480724129,0.6916914237056361,0.859706727367846,0.9165777777777778,3.259223699569702
1583,KMeans,culzeancastle,nClust=2,0.2526193017072925,0.25365615357374155,0.6458900223894786,0.7519851851851852,0.4937777519226074
1584,IteratedWatershed,img_3803,nCluster=2repeat=0,0.009857117093359801,0.013197692092510305,0.5224073758604384,0.5574666666666667,14.174838066101074
1585,IteratedWatershed,img_3803,nCluster=2repeat=1,0.02803765472150909,0.03536133104499226,0.5423101660673475,0.5940416666666667,12.428375482559204
1586,IteratedWatershed,img_3803,nCluster=2repeat=2,0.011394741677001921,0.015157825686265104,0.5243588893975866,0.5615833333333333,24.823781490325928
1587,IteratedWatershed,img_3803,nCluster=2repeat=3,0.011394741677001921,0.015157825686265104,0.5243588893975866,0.5615833333333333,19.542086362838745
1588,IteratedWatershed,img_3803,nCluster=2repeat=4,0.012417388693059684,0.016448535852192463,0.5256625020766109,0.56415,5.392251491546631
1589,IteratedWatershed,img_3803,nCluster=2repeat=5,0.011394741677001921,0.015157825686265104,0.5243588893975866,0.5615833333333333,16.11033821105957
1590,IteratedWatershed,img_3803,nCluster=2repeat=6,0.011394741677001921,0.015157825686265104,0.5243588893975866,0.5615833333333333,14.428002834320068
1591,IteratedWatershed,img_3803,nCluster=2repeat=7,0.06922158522498931,0.07793521895728002,0.5777291363544047,0.6396,12.350931882858276
1592,IteratedWatershed,img_3803,nCluster=2repeat=8,0.03675333871378233,0.04521227657517184,0.5507413647834879,0.6063333333333333,7.156205415725708
1593,IteratedWatershed,img_3803,nCluster=2repeat=9,0.011394741677001921,0.015157825686265104,0.5243588893975866,0.5615833333333333,7.149051666259766
1594,IteratedWatershed,img_3803,nCluster=2repeat=10,0.02803765472150909,0.03536133104499226,0.5423101660673475,0.5940416666666667,12.671082973480225
1595,IteratedWatershed,img_3803,nCluster=2repeat=11,0.02803765472150909,0.03536133104499226,0.5423101660673475,0.5940416666666667,8.941274881362915
1596,IteratedWatershed,img_3803,nCluster=2repeat=12,0.011578245999353155,0.015388573571064717,0.5246210686946733,0.56205,12.43723726272583
1597,IteratedWatershed,img_3803,nCluster=2repeat=13,0.011529176996437707,0.01533488890128644,0.5244098587469442,0.5619416666666667,5.422083854675293
1598,IteratedWatershed,img_3803,nCluster=2repeat=14,0.01093362647863377,0.014572453364813328,0.5237722305906037,0.5603833333333333,5.444904804229736
1599,IteratedWatershed,img_3803,nCluster=2repeat=15,0.02803765472150909,0.03536133104499226,0.5423101660673475,0.5940416666666667,10.755756378173828
1600,IteratedWatershed,img_3803,nCluster=2repeat=16,0.011578245999353155,0.015388573571064717,0.5246210686946733,0.56205,12.513290882110596
1601,IteratedWatershed,img_3803,nCluster=2repeat=17,0.011394741677001921,0.015157825686265104,0.5243588893975866,0.5615833333333333,24.89995503425598
1602,IteratedWatershed,img_3803,nCluster=2repeat=18,0.012383494860544731,0.016405801539065384,0.5256212260664257,0.5640666666666667,7.134376049041748
1603,IteratedWatershed,img_3803,nCluster=2repeat=19,0.01131402362529211,0.015055371670716597,0.5242586025578432,0.561375,5.405364036560059
1604,SpectralClustering,img_3803,nCluster=2beta=1.0,0.06489516017742844,0.0848483906956667,0.3301767211578083,0.7225583333333333,6.117751359939575
1605,SpectralClustering,img_3803,nCluster=2beta=2.0,0.13429531048862398,0.18706941611637526,0.41611893951551554,0.7953666666666667,5.70994234085083
1606,SpectralClustering,img_3803,nCluster=2beta=3.0,0.13605403817274092,0.18024130532184485,0.41521711978873993,0.7897833333333333,6.166337966918945
1607,SpectralClustering,img_3803,nCluster=2beta=5.0,0.04823013085635694,0.05725470557106242,0.561144118315712,0.6197166666666667,5.490131616592407
1608,IsoFull,img_3803,beta=1.0,0.023128218893956623,0.031413725034580925,0.5228881583217658,0.5886333333333333,1.9839251041412354
1609,IsoFull,img_3803,beta=2.0,0.04676061884654492,0.05619301805273804,0.5592100401290403,0.6186166666666667,2.020845413208008
1610,IsoFull,img_3803,beta=3.0,0.00034712794611418843,-5.558389597215887e-06,0.6667499779968116,0.5125833333333333,1.977015733718872
1611,IsoFull,img_3803,beta=5.0,0.00034938174522056246,-6.011730794237793e-06,0.666747796480946,0.5125833333333333,2.0340404510498047
1612,IsoRecursive,img_3803,beta=1.0,0.01942764627973649,0.01844947967197427,0.4331044483521856,0.57475,5.502445936203003
1613,IsoRecursive,img_3803,beta=2.0,0.024270686956145357,0.019032856587239397,0.587606931653948,0.5690333333333333,3.945352792739868
1614,IsoRecursive,img_3803,beta=3.0,0.04751969895142653,0.056747302223286986,0.5603803051549252,0.619125,6.161316871643066
1615,IsoRecursive,img_3803,beta=5.0,0.0004762594855818461,-1.1712718700374412e-05,0.6663366940182044,0.5125833333333333,7.223034143447876
1616,KMeans,img_3803,nClust=2,0.13600145776475964,0.18276348338887283,0.5915920668384986,0.7137583333333334,0.7388553619384766
1617,IteratedWatershed,dscf0459,nCluster=2repeat=0,0.0012060603119142847,0.01147437170044358,0.6536120800159599,0.8985925925925926,20.696810960769653
1618,IteratedWatershed,dscf0459,nCluster=2repeat=1,0.0036402014788718623,0.019887109462396482,0.6533523699833699,0.8985925925925926,20.696987628936768
1619,IteratedWatershed,dscf0459,nCluster=2repeat=2,0.004966931539016193,0.014175996548066946,0.6330917081805552,0.8985925925925926,20.41099977493286
1620,IteratedWatershed,dscf0459,nCluster=2repeat=3,0.028575352758174667,-0.07380031211226054,0.809990933487039,0.8985925925925926,20.447434902191162
1621,IteratedWatershed,dscf0459,nCluster=2repeat=4,0.011856084808689436,-0.04581560425458535,0.8658676904467041,0.8985925925925926,2.1232407093048096
1622,IteratedWatershed,dscf0459,nCluster=2repeat=5,0.012980422711831058,-0.04885227349229321,0.8627526041998436,0.8985925925925926,4.128620147705078
1623,IteratedWatershed,dscf0459,nCluster=2repeat=6,0.027695160345552666,-0.07287585172908813,0.8151587298449755,0.8985925925925926,20.530807495117188
1624,IteratedWatershed,dscf0459,nCluster=2repeat=7,0.12054247681694358,0.23672730951789836,0.9131328096730481,0.9153037037037037,20.620568990707397
1625,IteratedWatershed,dscf0459,nCluster=2repeat=8,0.03250328714446847,-0.07817523297018521,0.8061552829623089,0.8985925925925926,20.526524782180786
1626,IteratedWatershed,dscf0459,nCluster=2repeat=9,0.0050159471488636,0.022121038508381916,0.6485592729029601,0.8985925925925926,20.406492948532104
1627,IteratedWatershed,dscf0459,nCluster=2repeat=10,0.0012139508406887928,0.01152710098939441,0.6537017555531809,0.8985925925925926,20.513517379760742
1628,IteratedWatershed,dscf0459,nCluster=2repeat=11,0.001942676216336051,0.008966553808879596,0.633613377958763,0.8985925925925926,20.476274013519287
1629,IteratedWatershed,dscf0459,nCluster=2repeat=12,0.13053389887283984,0.25365883509788867,0.9142521110251102,0.916637037037037,20.73861813545227
1630,IteratedWatershed,dscf0459,nCluster=2repeat=13,0.0013298607640641078,0.014369907970758291,0.6674525744242816,0.8985925925925926,20.54382300376892
1631,IteratedWatershed,dscf0459,nCluster=2repeat=14,0.032326924848936164,-0.07800029808353788,0.8065938568592049,0.8985925925925926,20.59546208381653
1632,IteratedWatershed,dscf0459,nCluster=2repeat=15,0.12054247681694358,0.23672730951789836,0.9131328096730481,0.9153037037037037,20.538783073425293
1633,IteratedWatershed,dscf0459,nCluster=2repeat=16,0.004624465507531092,0.025426867514275964,0.6609943721733123,0.8985925925925926,20.46707820892334
1634,IteratedWatershed,dscf0459,nCluster=2repeat=17,0.03254188108783486,-0.07821329467215866,0.8060593777252737,0.8985925925925926,20.57797908782959
1635,IteratedWatershed,dscf0459,nCluster=2repeat=18,0.00045723882276179863,0.005959893591956066,0.6437060930315137,0.8985925925925926,7.227187633514404
1636,IteratedWatershed,dscf0459,nCluster=2repeat=19,0.010982047832586302,0.06721566072891069,0.741201286901699,0.8985925925925926,20.516637563705444
1637,SpectralClustering,dscf0459,nCluster=2beta=1.0,0.031744416353557875,-0.004514239177709685,0.28372577458377474,0.8985925925925926,3.1044106483459473
1638,SpectralClustering,dscf0459,nCluster=2beta=2.0,0.044666268452547994,-0.0037430298345215766,0.28923345325084787,0.8985925925925926,3.3685176372528076
1639,SpectralClustering,dscf0459,nCluster=2beta=3.0,0.0017015423429182026,0.00495004886533706,0.5190214956891263,0.8987259259259259,2.7480413913726807
1640,SpectralClustering,dscf0459,nCluster=2beta=5.0,0.0010569170330448413,0.0024265915931082787,0.8997901771117232,0.8987555555555555,2.7055511474609375
1641,IsoFull,dscf0459,beta=1.0,0.0041393872956012115,0.026932771913150803,0.6730722512820365,0.8985925925925926,1.0153958797454834
1642,IsoFull,dscf0459,beta=2.0,0.012120787339748819,0.0059517254716076815,0.622372205651704,0.8985925925925926,1.0153157711029053
1643,IsoFull,dscf0459,beta=3.0,0.0008854737625056081,0.004717082505941714,0.8995427669033992,0.8985925925925926,1.016327142715454
1644,IsoFull,dscf0459,beta=5.0,0.001736445587634914,0.006656170552686508,0.8997980617618853,0.8987555555555555,1.0167856216430664
1645,IsoRecursive,dscf0459,beta=1.0,0.04601255428539138,-0.003091973583231956,0.4097985720779177,0.8985925925925926,2.5766890048980713
1646,IsoRecursive,dscf0459,beta=2.0,0.015205906890055318,-0.04407684287525045,0.6903187468329941,0.8985925925925926,1.6679954528808594
1647,IsoRecursive,dscf0459,beta=3.0,0.0179767171940066,-0.046990949764694354,0.6805129075111497,0.8985925925925926,3.121381998062134
1648,IsoRecursive,dscf0459,beta=5.0,0.008387304436615974,0.02827549385643179,0.900323413411427,0.8996148148148149,3.331444501876831
1649,KMeans,dscf0459,nClust=2,0.057571621498530366,0.014400278783001976,0.6261709905931557,0.8985925925925926,0.5095155239105225
1650,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=0,0.30201979205802637,0.5089642313476458,0.9534060855547521,0.9557925925925926,6.920722484588623
1651,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=1,0.00015642928676211723,-0.00022820813028356785,0.6344156563146438,0.9284444444444444,2.954998254776001
1652,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=2,3.184974777938484e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,2.966156244277954
1653,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=3,3.184974777938478e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,1.9480831623077393
1654,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=4,0.09498189475691816,0.20887109479023364,0.93675893722842,0.9377185185185185,8.795597791671753
1655,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=5,-1.2373400002500012e-06,-1.012358706706777e-05,0.6344351579729959,0.9284444444444444,2.997845411300659
1656,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=6,3.184974777938478e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,3.9288747310638428
1657,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=7,0.0900263659882287,0.20239127761236866,0.9363328102128479,0.9372592592592592,4.986953496932983
1658,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=8,7.517876553075815e-05,-0.0001527051731083884,0.6344357676024303,0.9284444444444444,2.9368667602539062
1659,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=9,3.184974777938484e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,1.9694135189056396
1660,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=10,-1.954703128780002e-06,-1.1751856668490064e-05,0.6344517452067095,0.9284444444444444,2.972935199737549
1661,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=11,0.026009878704796718,-0.07226538514552742,0.8325320296249477,0.9284444444444444,6.832809925079346
1662,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=12,3.184974777938484e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,3.9255921840667725
1663,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=13,3.184974777938484e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,2.9457180500030518
1664,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=14,3.184974777938478e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,2.9269237518310547
1665,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=15,7.505058687443807e-05,-0.0001578345263661448,0.6344503137667001,0.9284444444444444,2.915644884109497
1666,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=16,0.4446608764982391,0.6615657184740159,0.9645903703270874,0.9671851851851851,3.029353618621826
1667,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=17,3.184974777938478e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,2.0568466186523438
1668,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=18,0.2839342097904808,0.4862187461627573,0.951971290508321,0.9542814814814815,2.92604660987854
1669,IteratedWatershed,beltaine_4_bg_050502,nCluster=2repeat=19,3.184974777938484e-05,-9.007711938115729e-05,0.6344421236899098,0.9284444444444444,3.034384250640869
1670,SpectralClustering,beltaine_4_bg_050502,nCluster=2beta=1.0,0.04242395701045389,-0.004025562061053086,0.2879188203113383,0.9284444444444444,2.9501466751098633
1671,SpectralClustering,beltaine_4_bg_050502,nCluster=2beta=2.0,0.05108241738641105,0.009540626631891177,0.3373612269616947,0.929362962962963,3.075223922729492
1672,SpectralClustering,beltaine_4_bg_050502,nCluster=2beta=3.0,0.028564350593187727,0.029744554000911808,0.5165016959394229,0.9296148148148148,2.591761827468872
1673,SpectralClustering,beltaine_4_bg_050502,nCluster=2beta=5.0,0.052614435898461424,0.0002650547198636978,0.636214680759827,0.9295851851851852,2.4252450466156006
1674,IsoFull,beltaine_4_bg_050502,beta=1.0,0.008910816038995887,0.0342025000974824,0.6833824344494402,0.9284444444444444,0.9225609302520752
1675,IsoFull,beltaine_4_bg_050502,beta=2.0,0.02046765151779875,-0.006453763054305919,0.6354580592040594,0.9284444444444444,0.9225025177001953
1676,IsoFull,beltaine_4_bg_050502,beta=3.0,0.011375148345319273,0.026293794785422035,0.9297734672908337,0.9295555555555556,0.9222269058227539
1677,IsoFull,beltaine_4_bg_050502,beta=5.0,0.01046028091176911,0.024213381341398405,0.9296982647869303,0.9294666666666667,0.9402320384979248
1678,IsoRecursive,beltaine_4_bg_050502,beta=1.0,0.04577919730506279,-0.003120616281167613,0.40172842746720816,0.9284444444444444,2.476259708404541
1679,IsoRecursive,beltaine_4_bg_050502,beta=2.0,0.015222802608674231,0.02731536311131135,0.5872646047554894,0.9284444444444444,2.5202293395996094
1680,IsoRecursive,beltaine_4_bg_050502,beta=3.0,0.002239066805725028,0.023062490880543234,0.7192631086456234,0.9284444444444444,2.5770375728607178
1681,IsoRecursive,beltaine_4_bg_050502,beta=5.0,0.005209379274893462,0.00171722143882378,0.6348512987555671,0.9284444444444444,3.102243185043335
1682,KMeans,beltaine_4_bg_050502,nClust=2,0.06564958472033759,0.031813575963203125,0.6459606034404254,0.9284444444444444,0.7644293308258057
1683,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=0,0.009972913045478453,-0.004951012185389162,0.548712355312829,0.6623166666666667,19.21086072921753
1684,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=1,0.4305976895172508,0.5426826863758049,0.8141683104239041,0.872925,26.13324785232544
1685,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=2,0.4305976895172508,0.5426826863758049,0.8141683104239041,0.872925,28.025123119354248
1686,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=3,0.3288456882151805,0.40416318937283635,0.7765850832458018,0.8285166666666667,5.277690887451172
1687,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=4,0.3308535096609425,0.4063137535071131,0.7711099861798807,0.8279916666666667,5.346135854721069
1688,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=5,0.12684922559784084,0.2125384875690951,0.7142202196269128,0.7521666666666667,24.705068111419678
1689,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=6,0.4305976895172508,0.5426826863758049,0.8141683104239041,0.872925,10.469502449035645
1690,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=7,0.4305976895172508,0.5426826863758049,0.8141683104239041,0.872925,27.978904247283936
1691,IteratedWatershed,b20nature_landscapes129,nCluster=2repeat=8,0.008681857969898187,-0.005437356074561628,0.5497583124351098,0.6623166666666667,19.225229024887085
