id,method,img_name,parameters,AMI,ARI,F,accuracy,time
24,IsoFull,hotblack_20070901_cows,beta=1.0,0.19597295033792184,0.09080396849773038,0.5491791078956306,0.6777666666666666,0.9547033309936523
25,IsoFull,hotblack_20070901_cows,beta=2.0,0.22650002541988506,0.10034147870465486,0.5545188178024593,0.6777666666666666,1.0229442119598389
26,IsoFull,hotblack_20070901_cows,beta=3.0,0.0010947629700036896,0.002391257026271402,0.677048939873874,0.6782166666666667,0.990182638168335
27,IsoFull,hotblack_20070901_cows,beta=5.0,0.0011149042133291787,0.0023953085404477604,0.6770502514509904,0.6782666666666667,0.7779543399810791
28,IsoRecursive,hotblack_20070901_cows,beta=1.0,0.360482637808275,0.38443323631605913,0.6454960472172517,0.76385,2.6750905513763428
29,IsoRecursive,hotblack_20070901_cows,beta=2.0,0.3155037941342294,0.348144613671726,0.7183662892035299,0.7514833333333333,1.5545032024383545
30,IsoRecursive,hotblack_20070901_cows,beta=3.0,0.3215452797373382,0.21276546400579616,0.5300537056873311,0.70935,2.5457992553710938
31,IsoRecursive,hotblack_20070901_cows,beta=5.0,0.0033371759899874,0.007097382348335545,0.6777380217334263,0.67965,2.789207696914673
32,KMeans,hotblack_20070901_cows,nClust=3,0.4179279966564969,0.2858899715463959,0.6054935629779824,0.8026333333333333,0.557288408279419
0,IteratedWatershed,00000155,nCluster=3repeat=0,0.049985084100381556,0.024399935780661484,0.6392723473777153,0.934162962962963,18.910712003707886
1,IteratedWatershed,00000155,nCluster=3repeat=1,0.031507618197715755,0.004423558289865801,0.48939376682692354,0.9255407407407408,18.166473627090454
2,IteratedWatershed,00000155,nCluster=3repeat=2,0.028116144517351248,-0.003135666298872655,0.5072360709782079,0.9255407407407408,18.151065587997437
3,IteratedWatershed,00000155,nCluster=3repeat=3,0.07203057574181192,0.0467795083354998,0.638715825266675,0.9406074074074074,18.32584309577942
4,IteratedWatershed,00000155,nCluster=3repeat=4,0.03339770150321809,-0.00611519622892486,0.49083059761675313,0.9255407407407408,18.602983713150024
5,IteratedWatershed,00000155,nCluster=3repeat=5,0.02432696016762189,0.0036013151389651145,0.4903409983656021,0.9255407407407408,17.986544132232666
6,IteratedWatershed,00000155,nCluster=3repeat=6,0.017451094640676394,-0.004722909881376914,0.5135386338654833,0.9255407407407408,17.93423318862915
7,IteratedWatershed,00000155,nCluster=3repeat=7,0.03027629584244494,0.012711578506612356,0.49253516831173016,0.9255407407407408,18.703629732131958
8,IteratedWatershed,00000155,nCluster=3repeat=8,0.026146630185646978,-0.00745877294095978,0.5249394806668577,0.9255407407407408,18.4839608669281
9,IteratedWatershed,00000155,nCluster=3repeat=9,0.03631415315246736,-0.035094073271425046,0.7437931697651347,0.9255407407407408,18.506542682647705
10,IteratedWatershed,00000155,nCluster=3repeat=10,0.020912767652477363,-0.01142064807326901,0.5317177652906563,0.9255407407407408,18.19704556465149
11,IteratedWatershed,00000155,nCluster=3repeat=11,0.02955234557861669,0.010716667240532569,0.48990244599344335,0.9255407407407408,19.5082950592041
12,IteratedWatershed,00000155,nCluster=3repeat=12,0.03631267236840641,0.0022270838860534783,0.5127899765837658,0.9255407407407408,18.074334621429443
13,IteratedWatershed,00000155,nCluster=3repeat=13,0.02276918764396408,0.0041212973194753675,0.4911407259634956,0.9255407407407408,18.606625080108643
14,IteratedWatershed,00000155,nCluster=3repeat=14,0.009443025406273049,-0.004616476816894263,0.6346057844023775,0.926074074074074,18.286731481552124
15,IteratedWatershed,00000155,nCluster=3repeat=15,0.05265422297518273,0.03626663311434968,0.6370796799151787,0.9370666666666667,18.28707218170166
16,IteratedWatershed,00000155,nCluster=3repeat=16,0.026146630185646978,-0.00745877294095978,0.5249394806668577,0.9255407407407408,18.41861629486084
17,IteratedWatershed,00000155,nCluster=3repeat=17,0.02437490850487221,0.006770119087438976,0.4848388037887604,0.9255407407407408,18.227662563323975
18,IteratedWatershed,00000155,nCluster=3repeat=18,0.0203591215507762,0.0002756464117414174,0.6360503389967342,0.9282666666666667,18.340171098709106
19,IteratedWatershed,00000155,nCluster=3repeat=19,0.03428559400856788,-0.0012418396121876853,0.48443390359569005,0.9255407407407408,18.366027116775513
20,SpectralClustering,00000155,nCluster=3beta=1.0,0.028131652975911362,-9.208325897290651e-05,0.28851081208597484,0.9255407407407408,3.04815411567688
21,SpectralClustering,00000155,nCluster=3beta=2.0,0.027755155841938127,-0.00013994282555865618,0.28792155618144416,0.9255407407407408,3.8735156059265137
22,SpectralClustering,00000155,nCluster=3beta=3.0,0.04345932617371346,0.009781082044138181,0.3372118261165635,0.9361481481481482,3.623080015182495
23,SpectralClustering,00000155,nCluster=3beta=5.0,0.05671739367475411,0.010694694476191147,0.4929626063356912,0.9360148148148149,3.1052231788635254
24,IsoFull,00000155,beta=1.0,0.02635251366696633,0.04328434893111567,0.7473602645240369,0.9255407407407408,1.0081336498260498
25,IsoFull,00000155,beta=2.0,0.036647231166371426,0.04210258346009518,0.7026725188851908,0.9255407407407408,1.0767295360565186
26,IsoFull,00000155,beta=3.0,0.034162984993316256,0.006472384415895655,0.6336235208344626,0.9255407407407408,1.2040858268737793
27,IsoFull,00000155,beta=5.0,0.01973559059782514,-0.0012952233685917236,0.6329545293545377,0.9255407407407408,1.3637189865112305
28,IsoRecursive,00000155,beta=1.0,0.016328579552758286,-0.020328942353518824,0.4709527167314383,0.9255407407407408,2.6294450759887695
29,IsoRecursive,00000155,beta=2.0,0.012104494227454988,-0.00296166113041774,0.4081586445133362,0.9255407407407408,2.8447744846343994
30,IsoRecursive,00000155,beta=3.0,0.016186673376388905,-0.006837492372121693,0.42577525117853354,0.9255407407407408,2.41900634765625
31,IsoRecursive,00000155,beta=5.0,0.01693685716603617,-0.0010895081859273665,0.6329174251869202,0.9255407407407408,2.0607945919036865
32,KMeans,00000155,nClust=3,0.009835482714876909,0.0016088690036081931,0.5074986699527272,0.9255407407407408,0.8627433776855469
0,IteratedWatershed,img_0121,nCluster=3repeat=0,0.23781009909187484,0.22104992845931162,0.5405908864771429,0.59545,19.301613330841064
1,IteratedWatershed,img_0121,nCluster=3repeat=1,0.5928395364583688,0.5390368974907574,0.6991111128024071,0.8144166666666667,19.550819873809814
2,IteratedWatershed,img_0121,nCluster=3repeat=2,0.584851815675785,0.5229084822875399,0.688981076682516,0.80655,20.079052209854126
3,IteratedWatershed,img_0121,nCluster=3repeat=3,0.5982588710246687,0.550165597881577,0.7061553803815642,0.8196666666666667,19.418528079986572
4,IteratedWatershed,img_0121,nCluster=3repeat=4,0.27849716684752507,0.2373547920143188,0.5461485233449503,0.6199333333333333,19.01412081718445
5,IteratedWatershed,img_0121,nCluster=3repeat=5,0.5928395364583688,0.5390368974907574,0.6991111128024071,0.8144166666666667,19.546398639678955
6,IteratedWatershed,img_0121,nCluster=3repeat=6,0.5982588710246687,0.550165597881577,0.7061553803815642,0.8196666666666667,19.587854146957397
7,IteratedWatershed,img_0121,nCluster=3repeat=7,0.5928395364583688,0.5390368974907574,0.6991111128024071,0.8144166666666667,19.481754064559937
8,IteratedWatershed,img_0121,nCluster=3repeat=8,0.2660772970448308,0.233833104375865,0.54687446535725,0.6125833333333334,18.69178581237793
9,IteratedWatershed,img_0121,nCluster=3repeat=9,0.6068129556442396,0.5673161198747506,0.7170864251724783,0.8275166666666667,19.856016635894775
10,IteratedWatershed,img_0121,nCluster=3repeat=10,0.3331775488675883,0.269399069992023,0.5648676956189076,0.55955,19.239428997039795
11,IteratedWatershed,img_0121,nCluster=3repeat=11,0.5804077586031592,0.5133436368753967,0.6830272630006933,0.8017166666666666,19.047203540802002
12,IteratedWatershed,img_0121,nCluster=3repeat=12,0.2660772970448308,0.233833104375865,0.54687446535725,0.6125833333333334,19.534467220306396
13,IteratedWatershed,img_0121,nCluster=3repeat=13,0.2515948134535149,0.2167734391349918,0.5290789677569414,0.6060833333333333,18.775571823120117
14,IteratedWatershed,img_0121,nCluster=3repeat=14,0.5090673673136618,0.38709691357605674,0.6110639180688642,0.7178666666666667,19.3875629901886
15,IteratedWatershed,img_0121,nCluster=3repeat=15,0.4533265646561113,0.3882483298205491,0.6033664006030571,0.74655,19.794910192489624
16,IteratedWatershed,img_0121,nCluster=3repeat=16,0.5925816556692209,0.5385142762177311,0.6987813397707379,0.8141666666666667,19.713186979293823
17,IteratedWatershed,img_0121,nCluster=3repeat=17,0.5850109877223842,0.5308188027271389,0.6939153055723617,0.8103666666666667,16.747228622436523
18,IteratedWatershed,img_0121,nCluster=3repeat=18,0.4097783866128444,0.3385569098470081,0.5727383978477298,0.7209,17.877567052841187
19,IteratedWatershed,img_0121,nCluster=3repeat=19,0.2660772970448308,0.233833104375865,0.54687446535725,0.6125833333333334,17.118730306625366
20,SpectralClustering,img_0121,nCluster=3beta=1.0,0.45056052999178126,0.4447496868866775,0.576537766132869,0.8975666666666666,2.633965492248535
21,SpectralClustering,img_0121,nCluster=3beta=2.0,0.4426435521512108,0.44290111976563157,0.5781088788146984,0.8856666666666667,2.3204407691955566
22,SpectralClustering,img_0121,nCluster=3beta=3.0,0.42120636885977575,0.39917434792105133,0.5598239273334223,0.8086,2.3136274814605713
23,SpectralClustering,img_0121,nCluster=3beta=5.0,0.5778031004065367,0.6774968840613314,0.7826984827420903,0.88185,2.2684333324432373
24,IsoFull,img_0121,beta=1.0,0.21304366421063553,0.19424806610575518,0.5297411871644573,0.5065166666666666,0.8101720809936523
25,IsoFull,img_0121,beta=2.0,0.38212556488414007,0.400872408545963,0.6666173343809484,0.6461333333333333,0.7999796867370605
26,IsoFull,img_0121,beta=3.0,0.381954337216203,0.4007909856945889,0.6665720268911572,0.6461,0.8023998737335205
27,IsoFull,img_0121,beta=5.0,0.3820576719225535,0.4008354308780959,0.6665919874439211,0.6461166666666667,0.7913355827331543
28,IsoRecursive,img_0121,beta=1.0,0.3301200047482109,0.27373494009514016,0.4992733008283568,0.7195,2.2244396209716797
29,IsoRecursive,img_0121,beta=2.0,0.17927343597537818,0.13434551213859697,0.47709807911332275,0.5939166666666666,2.2100701332092285
30,IsoRecursive,img_0121,beta=3.0,0.10587725506157758,0.06200528740117177,0.49552993283818014,0.5306666666666666,1.6772916316986084
31,IsoRecursive,img_0121,beta=5.0,0.4337390048313888,0.4386179759572257,0.6573823759292349,0.7809833333333334,2.3599095344543457
32,KMeans,img_0121,nClust=3,0.3596933886276328,0.345464793426723,0.5708383551251848,0.6788,0.6033494472503662
0,IteratedWatershed,b10nature_trees000,nCluster=3repeat=0,0.43268615421018203,0.4750367489809226,0.7206235645048508,0.7577333333333334,8.709529876708984
1,IteratedWatershed,b10nature_trees000,nCluster=3repeat=1,0.712953719026955,0.7709433842033949,0.8620686065723151,0.9242518518518519,19.83675456047058
2,IteratedWatershed,b10nature_trees000,nCluster=3repeat=2,0.7129537190269549,0.7709433842033949,0.8620686065723151,0.9242518518518519,19.706626415252686
3,IteratedWatershed,b10nature_trees000,nCluster=3repeat=3,0.7354062142550452,0.7925637948593197,0.874497806017325,0.9322074074074074,20.382275819778442
4,IteratedWatershed,b10nature_trees000,nCluster=3repeat=4,0.7081621176055147,0.7659700791155755,0.8592468398454088,0.9223851851851852,19.18523383140564
5,IteratedWatershed,b10nature_trees000,nCluster=3repeat=5,0.7081621176055147,0.7659700791155755,0.8592468398454088,0.9223851851851852,19.864257097244263
6,IteratedWatershed,b10nature_trees000,nCluster=3repeat=6,0.713191090653829,0.768096974956426,0.8602061550950786,0.9240888888888888,19.90407919883728
7,IteratedWatershed,b10nature_trees000,nCluster=3repeat=7,0.712953719026955,0.7709433842033949,0.8620686065723151,0.9242518518518519,19.151092052459717
8,IteratedWatershed,b10nature_trees000,nCluster=3repeat=8,0.7129537190269549,0.7709433842033949,0.8620686065723151,0.9242518518518519,19.620534658432007
9,IteratedWatershed,b10nature_trees000,nCluster=3repeat=9,0.4855928869605688,0.42107180670860017,0.6266642719897141,0.7424888888888889,21.30671000480652
10,IteratedWatershed,b10nature_trees000,nCluster=3repeat=10,0.4200415537876075,0.4638201773942747,0.7162802072524547,0.7500740740740741,21.755357265472412
11,IteratedWatershed,b10nature_trees000,nCluster=3repeat=11,0.7266410326882863,0.7843368396914071,0.8697407085073191,0.9292296296296296,19.80895757675171
12,IteratedWatershed,b10nature_trees000,nCluster=3repeat=12,0.411700255062509,0.43838773705098094,0.7019438062866156,0.7471851851851852,16.951830863952637
13,IteratedWatershed,b10nature_trees000,nCluster=3repeat=13,0.41974021707185016,0.46362483994181003,0.7162444945105334,0.7501481481481481,20.098191499710083
14,IteratedWatershed,b10nature_trees000,nCluster=3repeat=14,0.7081621176055148,0.7659700791155755,0.8592468398454088,0.9223851851851852,19.935574769973755
15,IteratedWatershed,b10nature_trees000,nCluster=3repeat=15,0.7083778397136884,0.7661895115585047,0.8593738679692632,0.9224592592592593,19.375781536102295
16,IteratedWatershed,b10nature_trees000,nCluster=3repeat=16,0.7354062142550454,0.7925637948593197,0.874497806017325,0.9322074074074074,20.144207000732422
17,IteratedWatershed,b10nature_trees000,nCluster=3repeat=17,0.712953719026955,0.7709433842033949,0.8620686065723151,0.9242518518518519,20.27290153503418
18,IteratedWatershed,b10nature_trees000,nCluster=3repeat=18,0.7084218767064903,0.7662345529440223,0.8594000319394857,0.9224740740740741,19.2639741897583
19,IteratedWatershed,b10nature_trees000,nCluster=3repeat=19,0.7083778397136884,0.7661895115585047,0.8593738679692632,0.9224592592592593,22.34370732307434
20,SpectralClustering,b10nature_trees000,nCluster=3beta=1.0,0.29030511024945166,0.2553226083696602,0.4350585948012854,0.8041333333333334,4.09979510307312
21,SpectralClustering,b10nature_trees000,nCluster=3beta=2.0,0.35019097720573383,0.3189846108667436,0.5000556784769384,0.7986666666666666,3.6073055267333984
22,SpectralClustering,b10nature_trees000,nCluster=3beta=3.0,0.3190579497856798,0.3552183684346068,0.6517218359118634,0.7009333333333333,2.9928479194641113
23,SpectralClustering,b10nature_trees000,nCluster=3beta=5.0,0.0004523565637931927,0.00023693381217046737,0.5555660969783935,0.5141037037037037,4.016914129257202
24,IsoFull,b10nature_trees000,beta=1.0,0.3341768707310368,0.36594195406889296,0.6462442023370204,0.6854814814814815,0.9377908706665039
25,IsoFull,b10nature_trees000,beta=2.0,0.0008669893591052271,0.0003972367088813215,0.5555408738825192,0.5143407407407408,0.9103963375091553
26,IsoFull,b10nature_trees000,beta=3.0,0.0007291937202667418,0.0005265886860847177,0.5555617942913799,0.5143555555555556,0.9195995330810547
27,IsoFull,b10nature_trees000,beta=5.0,0.0006086562807427255,0.0004442634035598125,0.5555617836322603,0.514237037037037,0.8942399024963379
28,IsoRecursive,b10nature_trees000,beta=1.0,0.21867430444299812,0.13690668344908288,0.4342248289862827,0.6335851851851851,2.639427661895752
29,IsoRecursive,b10nature_trees000,beta=2.0,0.3112877400316325,0.2660554609053298,0.5884252530482817,0.6635555555555556,2.8485093116760254
30,IsoRecursive,b10nature_trees000,beta=3.0,0.28957903860719325,0.30974403119484906,0.641471066067339,0.6944444444444444,3.095008373260498
31,IsoRecursive,b10nature_trees000,beta=5.0,0.002300745220768129,0.001568089040349983,0.555466969116868,0.5156148148148149,3.2690675258636475
32,KMeans,b10nature_trees000,nClust=3,0.8075439213002507,0.8619156083238202,0.9161140018969466,0.9556,0.528226375579834
0,IteratedWatershed,img_3733_modif,nCluster=3repeat=0,0.021059164377416072,0.015611950043906718,0.5388617847292977,0.9713304093567251,20.100581645965576
1,IteratedWatershed,img_3733_modif,nCluster=3repeat=1,0.05218546180240873,0.02423151648488552,0.6567372561318496,0.9778947368421053,21.850939512252808
2,IteratedWatershed,img_3733_modif,nCluster=3repeat=2,0.016650258216590125,0.0021670810779093677,0.5304415551349777,0.9713304093567251,21.1497004032135
3,IteratedWatershed,img_3733_modif,nCluster=3repeat=3,0.05218546180240873,0.02423151648488552,0.6567372561318496,0.9778947368421053,19.51181125640869
4,IteratedWatershed,img_3733_modif,nCluster=3repeat=4,0.01266888939387271,-0.0033648751210793118,0.5688341698990789,0.9713304093567251,19.14268922805786
5,IteratedWatershed,img_3733_modif,nCluster=3repeat=5,0.02345901832897009,0.018930793481391085,0.5495764039572038,0.9713304093567251,18.397806406021118
6,IteratedWatershed,img_3733_modif,nCluster=3repeat=6,0.01585083225052019,0.0008898994881806387,0.5302318542215264,0.9713304093567251,21.381767511367798
7,IteratedWatershed,img_3733_modif,nCluster=3repeat=7,0.044944363790807844,0.039514760673382304,0.6453587245977971,0.9713304093567251,22.10046911239624
8,IteratedWatershed,img_3733_modif,nCluster=3repeat=8,0.010446179361203055,0.0038330085802836047,0.5249022747625502,0.9713304093567251,6.37524938583374
9,IteratedWatershed,img_3733_modif,nCluster=3repeat=9,0.009866666413367647,-0.012751160617455761,0.5877192684620881,0.9713304093567251,21.145317316055298
10,IteratedWatershed,img_3733_modif,nCluster=3repeat=10,0.02228899833644975,0.014445961731306712,0.5429993267007311,0.9713304093567251,12.14114785194397
11,IteratedWatershed,img_3733_modif,nCluster=3repeat=11,0.009714856680357566,0.0002481780385872051,0.6538446166258853,0.9714473684210526,19.381892919540405
12,IteratedWatershed,img_3733_modif,nCluster=3repeat=12,0.013038315381275154,-0.007208204907411552,0.5705857455210616,0.9713304093567251,20.107418537139893
13,IteratedWatershed,img_3733_modif,nCluster=3repeat=13,0.009342798141721445,0.004716082617720416,0.5415730533479761,0.9713304093567251,18.876498699188232
14,IteratedWatershed,img_3733_modif,nCluster=3repeat=14,0.014475598503713586,-0.0017442123404596299,0.5522823879106744,0.9713304093567251,20.25705623626709
15,IteratedWatershed,img_3733_modif,nCluster=3repeat=15,0.013633709346143462,-0.0029330252744072106,0.5559626043235385,0.9713304093567251,19.5944344997406
16,IteratedWatershed,img_3733_modif,nCluster=3repeat=16,0.013547571844304124,-0.002815942449355134,0.5586114417594926,0.9713304093567251,18.736247539520264
17,IteratedWatershed,img_3733_modif,nCluster=3repeat=17,0.016938006754685875,0.0028973551243413986,0.5285551729215351,0.9713304093567251,19.516011476516724
18,IteratedWatershed,img_3733_modif,nCluster=3repeat=18,0.016938006754685875,0.0028973551243413986,0.5285551729215351,0.9713304093567251,19.639604091644287
19,IteratedWatershed,img_3733_modif,nCluster=3repeat=19,0.05218546180240873,0.02423151648488552,0.6567372561318496,0.9778947368421053,18.48445224761963
20,SpectralClustering,img_3733_modif,nCluster=3beta=1.0,0.02652158197422447,0.002671605372740903,0.34325980991295735,0.971359649122807,3.8110830783843994
21,SpectralClustering,img_3733_modif,nCluster=3beta=2.0,0.012092216662365925,0.0004701582638722194,0.49660569992281844,0.9714912280701754,3.598405361175537
22,SpectralClustering,img_3733_modif,nCluster=3beta=3.0,0.21336345911684088,0.3259916467678556,0.9769184646571654,0.9770906432748538,3.016340494155884
23,SpectralClustering,img_3733_modif,nCluster=3beta=5.0,0.20162925366653645,0.3125796370921427,0.9766394204701188,0.976812865497076,2.8149642944335938
24,IsoFull,img_3733_modif,beta=1.0,0.01818623505720561,-0.00010340244997671878,0.6564917260272027,0.9713304093567251,1.381072998046875
25,IsoFull,img_3733_modif,beta=2.0,0.25315306836112583,0.36875960442324807,0.977809392846008,0.9778654970760234,1.1415727138519287
26,IsoFull,img_3733_modif,beta=3.0,0.01935338932957914,0.04929453402161373,0.9719156033628124,0.9717690058479532,1.1550190448760986
27,IsoFull,img_3733_modif,beta=5.0,0.25605340732025617,0.3739970630395845,0.977924433136753,0.9779239766081871,1.2957947254180908
28,IsoRecursive,img_3733_modif,beta=1.0,0.053026930108201156,0.06316767275761727,0.8330623529487451,0.9771198830409357,2.1852052211761475
29,IsoRecursive,img_3733_modif,beta=2.0,0.00546648811950734,-0.0039281633391726346,0.7162950019353549,0.9713304093567251,2.7227697372436523
30,IsoRecursive,img_3733_modif,beta=3.0,0.010463111471573527,-0.003980971004808111,0.6557085407798041,0.9713304093567251,3.759359836578369
31,IsoRecursive,img_3733_modif,beta=5.0,0.27041543588015365,0.4342854313554336,0.9792389331183158,0.9778801169590643,4.598678350448608
32,KMeans,img_3733_modif,nClust=3,0.013710972538718594,0.0019252967763356847,0.5009529817754905,0.9713304093567251,0.8995785713195801
0,IteratedWatershed,eagle052607__20_,nCluster=3repeat=0,0.014263931779115228,-0.001201609566997016,0.49911121864133534,0.9798412698412698,5.697322368621826
1,IteratedWatershed,eagle052607__20_,nCluster=3repeat=1,0.014186640364553122,0.005457698882336111,0.501569788398146,0.9798412698412698,18.67854642868042
2,IteratedWatershed,eagle052607__20_,nCluster=3repeat=2,0.013445316789556789,0.0035243556790050088,0.5141214606598916,0.9798412698412698,18.79331135749817
3,IteratedWatershed,eagle052607__20_,nCluster=3repeat=3,0.08726415386762226,0.05117070639903286,0.7525642862314355,0.9886666666666667,4.942993879318237
4,IteratedWatershed,eagle052607__20_,nCluster=3repeat=4,0.01422486801967465,0.003944560999594386,0.5274434798917361,0.9798412698412698,16.45785689353943
5,IteratedWatershed,eagle052607__20_,nCluster=3repeat=5,0.014463961179075014,0.005440423217283479,0.5120220527556573,0.9798412698412698,17.947031021118164
6,IteratedWatershed,eagle052607__20_,nCluster=3repeat=6,0.013309933880274584,0.0036921235574460627,0.5162890862121581,0.9798412698412698,18.236462593078613
7,IteratedWatershed,eagle052607__20_,nCluster=3repeat=7,0.014633085823347573,0.005723718723959441,0.5129351073326547,0.9798412698412698,16.368274211883545
8,IteratedWatershed,eagle052607__20_,nCluster=3repeat=8,0.013309933880274584,0.0036921235574460627,0.5162890862121581,0.9798412698412698,17.107731103897095
9,IteratedWatershed,eagle052607__20_,nCluster=3repeat=9,0.04919123272539617,0.02986523366697314,0.675471672601904,0.9832063492063492,6.562036991119385
10,IteratedWatershed,eagle052607__20_,nCluster=3repeat=10,0.01422486801967465,0.003944560999594386,0.5274434798917361,0.9798412698412698,17.236555814743042
11,IteratedWatershed,eagle052607__20_,nCluster=3repeat=11,0.012624819144025867,0.00665263693785831,0.673305189527934,0.9798730158730159,7.343142986297607
12,IteratedWatershed,eagle052607__20_,nCluster=3repeat=12,0.047092537799585936,0.023277326421162703,0.6631345261099472,0.9832063492063492,14.052757263183594
13,IteratedWatershed,eagle052607__20_,nCluster=3repeat=13,0.011742266468856032,0.0027875607423804255,0.6600889945517643,0.979984126984127,6.054590463638306
14,IteratedWatershed,eagle052607__20_,nCluster=3repeat=14,0.0135839881513009,-0.0039041147674030163,0.5048534755002984,0.9798412698412698,7.43845009803772
15,IteratedWatershed,eagle052607__20_,nCluster=3repeat=15,0.016592778641183074,0.00864286471980792,0.5160723644158929,0.9798412698412698,3.74161958694458
16,IteratedWatershed,eagle052607__20_,nCluster=3repeat=16,0.015666157068727864,-0.0001763459621506934,0.5065147215590657,0.9798412698412698,10.281715154647827
17,IteratedWatershed,eagle052607__20_,nCluster=3repeat=17,0.047092537799585936,0.023277326421162703,0.6631345261099472,0.9832063492063492,11.382474422454834
18,IteratedWatershed,eagle052607__20_,nCluster=3repeat=18,0.014586815821625701,0.0019289982814561816,0.5026217453909388,0.9798412698412698,9.046135187149048
19,IteratedWatershed,eagle052607__20_,nCluster=3repeat=19,0.013151703733282973,-0.001131497540289378,0.4959824097886929,0.9798412698412698,9.752102375030518
20,SpectralClustering,eagle052607__20_,nCluster=3beta=1.0,0.0176145033557221,0.0014717902581806487,0.29944982649080915,0.9798412698412698,3.2395455837249756
21,SpectralClustering,eagle052607__20_,nCluster=3beta=2.0,0.03627491503650405,0.013669907669394485,0.40071089782979347,0.9880793650793651,3.2106804847717285
22,SpectralClustering,eagle052607__20_,nCluster=3beta=3.0,0.06323585659495902,0.033675020418231685,0.6646919016670116,0.988015873015873,2.9119632244110107
23,SpectralClustering,eagle052607__20_,nCluster=3beta=5.0,0.34494324359289874,0.5831580947386442,0.9877039073304074,0.9879682539682539,2.6076667308807373
24,IsoFull,eagle052607__20_,beta=1.0,0.02240629868468771,0.00850243392453442,0.6619487483377182,0.9798412698412698,0.8015496730804443
25,IsoFull,eagle052607__20_,beta=2.0,0.020020598336451943,0.008833363624766227,0.6625658440119204,0.9798412698412698,0.7919940948486328
26,IsoFull,eagle052607__20_,beta=3.0,0.019981679332267344,0.05682282907742601,0.9799121375799593,0.979984126984127,0.7999672889709473
27,IsoFull,eagle052607__20_,beta=5.0,0.02379280760099683,0.05939865301879734,0.9802098913232299,0.9803015873015873,0.7951803207397461
28,IsoRecursive,eagle052607__20_,beta=1.0,0.010598899719272664,-0.004415242983749761,0.4191134183460811,0.9798412698412698,2.1037449836730957
29,IsoRecursive,eagle052607__20_,beta=2.0,0.004957222197545156,-0.016199197272209837,0.7351218640342494,0.9798412698412698,1.3651089668273926
30,IsoRecursive,eagle052607__20_,beta=3.0,0.006404494925770674,0.004572577801004296,0.6614810355786932,0.9798412698412698,2.235837697982788
31,IsoRecursive,eagle052607__20_,beta=5.0,0.06558815378388685,0.1754748010838419,0.9804008222772637,0.9804444444444445,2.730318307876587
32,KMeans,eagle052607__20_,nClust=3,0.02429557434569569,0.01031111612784149,0.515353517283838,0.9798412698412698,0.707782506942749
0,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=0,0.16651548669165012,0.1112940156949051,0.5121771644071295,0.8146506986027944,13.560677766799927
1,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=1,0.15081541552494063,-0.00580005452361915,0.6002615755691292,0.8300798403193613,13.901907205581665
2,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=2,0.07412978302394081,-0.09590002251796957,0.5411663465912729,0.8146506986027944,3.3805673122406006
3,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=3,0.15529013201248376,0.08683922591465544,0.496228634275472,0.8146506986027944,13.85187840461731
4,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=4,0.16078674027581638,0.09791159895955627,0.5030407162243417,0.8146506986027944,13.851563215255737
5,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=5,0.25208689989777294,0.24428046491641758,0.6815748858034004,0.8581037924151697,13.646788597106934
6,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=6,0.16095664861065542,0.05945124534459018,0.6056215623331688,0.8586027944111776,16.091015577316284
7,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=7,0.09583182832196747,-0.03201640142068459,0.5937816744188918,0.8228542914171657,16.274134874343872
8,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=8,0.0692632843440207,-0.1053609356807892,0.5327874142481795,0.8146506986027944,2.330857276916504
9,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=9,0.24238157017814743,0.18660489954093554,0.6289564049373422,0.9045508982035928,2.8150782585144043
10,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=10,0.3466466585098335,0.5398753474760194,0.8869995182292099,0.9035129740518962,13.84285831451416
11,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=11,0.08561309733257122,-0.04808268907791247,0.5925655473872656,0.8166666666666667,14.967955112457275
12,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=12,0.31937445809806003,0.5015932338834163,0.8786020610901649,0.8977245508982036,4.162987470626831
13,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=13,0.16033813176756456,0.09710100642402866,0.5025218756108562,0.8146506986027944,13.443832874298096
14,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=14,0.1609566486106554,0.05945124534459018,0.6056215623331688,0.8586027944111776,14.37535047531128
15,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=15,0.1500463290554246,-0.006479207316257537,0.6001696456519963,0.8299001996007984,13.498016119003296
16,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=16,0.38710399377911486,0.5767365694419873,0.8938616906112169,0.910499001996008,14.543395519256592
17,IteratedWatershed,by_the_north_sea15,nCluster=3repeat=17,0.15449981361409565,0.0825327607539856,0.4937361942254853,0.8146506986027944,13.564367055892944
